Plo Id|Source Location Id|Destination Location Id|Account Id|Plo Status|Create Date|Publish Date|Confirm Date|Export Date|Order Type|Delivery Type|Plo Line Id|Item Id|Requested Quantity|Unit Price|Total Price|Reference|Dms Location Id|Franchise Code|CustomerOrderReference
PLO_AGRI_RAVAGNOLO_01_5_2025-04-24_01-12-52_0||AGRI_RAVAGNOLO_01|41026000|approved|2025-04-24 01:12:52|2025-04-24 10:12:22||2025-04-28 12:14:01|STK|STOCK|4|260150221150|1.0|511.7|511.7||1|FT|41026000250424_01
PLO_AGRI_RAVAGNOLO_01_5_2025-04-24_01-12-52_0||AGRI_RAVAGNOLO_01|41026000|approved|2025-04-24 01:12:52|2025-04-24 10:12:22||2025-04-28 12:14:01|STK|STOCK|10|F743810150030|2.0|34.91|69.82|XX|1|FT|41026000250424_01
PLO_AGRI_RAVAGNOLO_01_5_2025-04-24_01-12-52_0||AGRI_RAVAGNOLO_01|41026000|approved|2025-04-24 01:12:52|2025-04-24 10:12:22||2025-04-28 12:14:01|STK|STOCK|11|G260960031123|1.0|792.36|792.36|XX|1|FT|41026000250424_01
PLO_AGRI_RAVAGNOLO_01_5_2025-04-24_01-12-52_0||AGRI_RAVAGNOLO_01|41026000|approved|2025-04-24 01:12:52|2025-04-24 10:12:22||2025-04-28 12:14:01|STK|STOCK|15|F737960200020|6.0|4.19|25.14|XX|1|FT|41026000250424_01
PLO_AGRI_RAVAGNOLO_01_5_2025-04-24_01-12-52_0||AGRI_RAVAGNOLO_01|41026000|approved|2025-04-24 01:12:52|2025-04-24 10:12:22||2025-04-28 12:14:01|STK|STOCK|17|H718500200100|1.0|21.86|21.86|XX|1|FT|41026000250424_01
